,id,date,price,bedrooms,bathrooms,sqft_living,sqft_lot,floors,waterfront,condition,grade,sqft_above,sqft_basement,yr_built,yr_renovated,zipcode,lat,long,sqft_living15,sqft_lot15,month_sale,year_sale,renovation,sector_1,sector_2,sector_3,sector_4,Grade_A,Grade_B,Grade_C,Grade_D,home_age
10915,1823069155,2014-05-05,525888.0,5,1.75,2550,71874,1.0,0.0,5,7,1810,740.0,1960,0.0,98027,47.4845,-122.08,2170,51400,5,2014,0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,60
10916,2530800070,2014-09-11,711000.0,4,2.5,2095,4400,1.5,0.0,5,8,1295,800.0,1910,0.0,98116,47.5838,-122.39,1980,4400,9,2014,0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,110
10917,4024100496,2014-07-16,360000.0,3,1.75,1520,12282,1.0,0.0,3,8,1220,300.0,1978,0.0,98155,47.7516,-122.29899999999999,1860,13500,7,2014,0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,42
10918,5252000200,2014-12-10,357000.0,5,2.5,2750,12350,2.0,0.0,3,8,2750,0.0,1987,0.0,98031,47.419,-122.206,1650,9810,12,2014,0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,33
10919,7331900270,2014-09-30,235000.0,3,1.75,1200,9266,1.0,0.0,4,7,1200,0.0,1960,0.0,98002,47.31399999999999,-122.208,1200,9266,9,2014,0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,60
10920,1574700140,2014-08-08,550000.0,3,1.75,1830,9720,1.0,0.0,3,7,1150,680.0,1928,0.0,98040,47.5511,-122.23,3380,10854,8,2014,0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,92
10921,162500030,2014-12-05,324000.0,3,1.0,1160,7202,1.0,0.0,4,7,1160,0.0,1957,0.0,98133,47.7675,-122.334,1620,8598,12,2014,0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,63
10922,3705900292,2015-04-28,420000.0,3,2.0,1750,9239,1.0,0.0,3,8,1410,340.0,1989,0.0,98133,47.7583,-122.339,1720,7874,4,2015,0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,31
10923,2141500070,2014-06-19,450000.0,4,2.5,2400,7693,2.0,0.0,3,8,2400,0.0,2003,0.0,98059,47.4881,-122.14200000000001,2400,8038,6,2014,0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,17
10924,8562750060,2015-04-20,825000.0,5,3.5,4140,6770,2.0,0.0,3,9,3030,1110.0,2004,0.0,98027,47.5381,-122.069,3960,5431,4,2015,0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,16
10925,7349620030,2014-07-22,272000.0,4,2.25,2115,6234,2.0,0.0,3,7,2115,0.0,1998,0.0,98002,47.285,-122.20100000000001,2440,6366,7,2014,0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,22
10926,2523039315,2014-10-22,481000.0,3,2.0,2580,15653,1.5,0.0,3,9,2580,0.0,1990,0.0,98166,47.4561,-122.361,1920,9840,10,2014,0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,30
10927,2877101821,2014-08-05,500000.0,3,1.0,1220,3400,1.0,0.0,3,7,1060,160.0,1927,0.0,98117,47.6775,-122.363,1350,3750,8,2014,0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,93
10928,1176000390,2014-06-12,448000.0,2,1.5,1630,3780,1.0,0.0,4,7,890,740.0,1940,0.0,98107,47.6711,-122.40299999999999,1770,6400,6,2014,0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,80
10929,8682262190,2015-03-19,480000.0,2,2.0,1350,4220,1.0,0.0,3,8,1350,0.0,2004,0.0,98053,47.718,-122.03399999999999,1350,4409,3,2015,0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,16
10930,7202350060,2014-09-08,475000.0,3,2.5,1690,2890,2.0,0.0,3,7,1690,0.0,2004,0.0,98053,47.6802,-122.031,1690,2730,9,2014,0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,16
10931,3630060070,2014-10-21,472500.0,2,2.25,1700,2383,2.0,0.0,3,8,1700,0.0,2005,0.0,98029,47.547,-121.99700000000001,1700,2700,10,2014,0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,15
10932,2413300810,2014-09-23,291000.0,4,2.25,1890,7616,1.0,0.0,4,8,1260,630.0,1979,0.0,98003,47.3275,-122.329,1890,7420,9,2014,0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,41
10933,6450304260,2014-07-22,294000.0,2,1.0,850,5250,1.0,0.0,4,7,850,0.0,1950,0.0,98133,47.731,-122.34200000000001,1440,5250,7,2014,0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,70
10934,2025059204,2014-07-30,1010000.0,4,2.5,2480,12688,1.0,0.0,4,9,1820,660.0,1967,0.0,98004,47.6344,-122.205,2910,11979,7,2014,0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,53
10935,7202290240,2014-10-17,442500.0,3,2.5,1690,3129,2.0,0.0,3,7,1690,0.0,2002,0.0,98053,47.6875,-122.04299999999999,1690,3129,10,2014,0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,18
10936,1788700070,2014-06-27,170000.0,2,1.0,810,8424,1.0,0.0,4,6,810,0.0,1959,0.0,98023,47.3286,-122.346,820,8424,6,2014,0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,61
10937,8085400055,2015-04-28,1580000.0,4,2.5,3980,16304,1.0,0.0,3,10,2480,1500.0,1968,0.0,98004,47.638999999999996,-122.21,3980,16304,4,2015,0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,52
10938,5700002025,2015-02-18,665000.0,3,2.25,2580,6000,2.0,0.0,3,8,1780,800.0,1925,0.0,98144,47.5778,-122.289,2300,5995,2,2015,0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,95
10939,853600310,2014-08-28,1610000.0,5,4.5,6085,142725,3.0,0.0,3,11,6085,0.0,2000,0.0,98014,47.6085,-121.95200000000001,4830,128457,8,2014,0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,20
10940,5332200320,2014-07-14,675000.0,2,1.75,2140,5000,1.0,0.0,3,7,1000,1140.0,1930,1991.0,98112,47.6284,-122.291,2250,4000,7,2014,1,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,90
10941,2130701535,2015-02-04,279900.0,2,1.75,1360,10000,1.0,0.0,3,6,1360,0.0,1957,1989.0,98019,47.7421,-121.98200000000001,1430,10000,2,2015,1,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,63
10942,510002010,2014-06-30,875000.0,4,1.5,1800,3245,1.5,0.0,4,8,1800,0.0,1929,0.0,98103,47.6605,-122.331,1800,4275,6,2014,0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,91
10943,3630110510,2014-08-04,571000.0,3,2.5,1920,3867,2.0,0.0,3,8,1920,0.0,2005,0.0,98029,47.5538,-121.994,2190,3841,8,2014,0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,15
10944,6300000400,2014-06-17,320000.0,3,1.0,860,5060,1.5,0.0,3,7,860,0.0,1927,0.0,98133,47.7062,-122.34100000000001,880,5060,6,2014,0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,93
10945,1560920200,2014-08-26,525000.0,3,2.5,2340,35021,1.0,0.0,3,9,2340,0.0,1986,0.0,98038,47.3988,-122.02799999999999,2630,35190,8,2014,0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,34
10946,1652500060,2014-07-11,1650000.0,8,2.75,4040,20666,1.0,0.0,4,9,2020,2020.0,1962,0.0,98004,47.63399999999999,-122.221,3670,20500,7,2014,0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,58
10947,9368700270,2015-04-01,137900.0,3,1.75,1160,5082,1.0,0.0,3,6,580,580.0,1942,0.0,98178,47.503,-122.262,1730,6000,4,2015,0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,78
10948,2223089053,2014-06-03,440000.0,3,2.25,1680,57063,2.0,0.0,4,8,1680,0.0,1989,0.0,98045,47.4669,-121.765,1910,57063,6,2014,0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,31
10949,9828201920,2015-03-04,360000.0,3,1.0,1280,3870,1.0,0.0,3,7,640,640.0,1945,0.0,98122,47.6163,-122.294,1280,4800,3,2015,0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,75
10950,7334401040,2015-02-05,271000.0,4,1.5,1800,9576,1.0,0.0,4,7,1800,0.0,1977,0.0,98045,47.4664,-121.74700000000001,1370,9576,2,2015,0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,43
10951,5152700060,2014-05-28,465000.0,6,3.25,4250,23326,1.0,0.0,3,10,2150,2100.0,1967,0.0,98003,47.34,-122.32700000000001,3370,15983,5,2014,0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,53
10952,1460900030,2014-09-26,280000.0,4,2.5,2400,4596,2.0,0.0,3,8,2400,0.0,2004,0.0,98001,47.3358,-122.265,2230,4763,9,2014,0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,16
10953,3626039250,2015-04-28,283000.0,2,1.0,940,6350,1.0,0.0,4,5,940,0.0,1942,0.0,98103,47.698,-122.35700000000001,1490,6350,4,2015,0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,78
10954,7199360320,2015-02-13,411500.0,3,1.0,1110,7208,1.0,0.0,3,7,1110,0.0,1980,0.0,98052,47.6979,-122.124,1440,7210,2,2015,0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,40
10955,8731901610,2014-09-17,282000.0,3,2.25,2420,7548,1.0,0.0,4,8,1370,1050.0,1967,0.0,98023,47.3112,-122.376,2150,8000,9,2014,0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,53
10956,6821102317,2014-12-09,535000.0,3,2.5,1850,1499,2.5,0.0,3,9,1790,60.0,2005,0.0,98199,47.6475,-122.396,1770,1539,12,2014,0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,15
10958,3271300955,2015-02-24,868000.0,4,2.5,2020,4350,2.0,0.0,5,9,1730,290.0,1943,0.0,98199,47.6503,-122.41,1620,5800,2,2015,0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,77
10959,2623089135,2014-06-16,427000.0,3,2.5,1830,65340,1.0,0.0,3,8,1520,310.0,1991,0.0,98045,47.4553,-121.75,2100,84942,6,2014,0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,29
10960,2044500152,2014-11-17,455000.0,4,1.75,1920,6000,1.0,0.0,4,7,960,960.0,1954,0.0,98125,47.7137,-122.315,1850,7200,11,2014,0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,66
10961,1725059187,2014-10-29,595000.0,2,1.75,1280,8500,1.0,0.0,3,7,1280,0.0,1953,2010.0,98033,47.6553,-122.19,1950,10356,10,2014,1,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,67
10962,6699930260,2015-03-20,400000.0,4,2.5,3130,5240,2.0,0.0,3,8,3130,0.0,2004,0.0,98038,47.3446,-122.042,2470,5240,3,2015,0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,16
10963,3295610200,2014-06-25,770000.0,4,2.5,3920,12415,2.0,0.0,3,10,3920,0.0,1997,0.0,98075,47.5658,-122.03200000000001,3639,12805,6,2014,0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,23
10964,1186000125,2014-05-09,742500.0,4,2.75,3100,3773,2.0,0.0,3,8,2000,1100.0,1919,1996.0,98122,47.6158,-122.291,2130,3777,5,2014,1,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,101
10965,6065300570,2014-06-24,1250000.0,4,2.5,3220,15600,1.0,0.0,5,9,1680,1540.0,1973,0.0,98006,47.5697,-122.182,2990,15600,6,2014,0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,47
10966,8039900400,2014-08-12,375000.0,3,2.0,1670,13775,1.0,0.0,3,8,1670,0.0,1968,0.0,98045,47.4873,-121.78299999999999,2130,14500,8,2014,0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,52
10967,1925059200,2015-04-07,1560000.0,4,2.5,2700,17853,2.0,0.0,4,9,2700,0.0,1960,0.0,98004,47.6463,-122.219,3790,16672,4,2015,0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,60
10968,5729000070,2015-01-28,545000.0,4,2.0,5461,22880,1.0,0.0,4,9,3265,2196.0,1964,0.0,98032,47.3557,-122.29,1940,10995,1,2015,0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,56
10969,98000960,2014-05-13,1050000.0,4,3.25,4400,16625,2.0,0.0,3,11,4400,0.0,2003,0.0,98075,47.5868,-121.96799999999999,4440,15523,5,2014,0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,17
10970,1330300451,2014-12-17,1570000.0,3,1.75,2190,8500,1.0,0.0,4,9,2190,0.0,1957,0.0,98112,47.64,-122.285,2850,8868,12,2014,0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,63
10971,4312700340,2015-03-18,178000.0,4,1.5,1200,11163,1.5,0.0,4,6,1200,0.0,1970,0.0,98092,47.3024,-122.10600000000001,1200,11163,3,2015,0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,50
10972,3797700030,2014-10-09,262500.0,3,1.75,1470,10390,1.0,0.0,3,7,1470,0.0,1989,0.0,98031,47.4192,-122.20100000000001,1770,7507,10,2014,0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,31
10973,452001890,2015-04-15,730000.0,3,1.75,1650,5000,1.5,0.0,4,8,1650,0.0,1900,0.0,98107,47.6743,-122.37100000000001,1630,5000,4,2015,0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,120
10974,2927600105,2014-07-03,395000.0,5,1.75,1840,10453,1.0,0.0,3,8,1360,480.0,1948,0.0,98166,47.4508,-122.368,2250,11250,7,2014,0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,72
10975,3298300140,2014-10-24,355000.0,3,1.0,1210,6650,1.0,0.0,3,6,1210,0.0,1959,0.0,98008,47.6214,-122.12,990,7590,10,2014,0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,61
10976,1321700390,2014-09-08,299990.0,3,2.5,1870,8541,2.0,0.0,3,8,1870,0.0,1989,0.0,98023,47.2925,-122.346,2150,7789,9,2014,0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,31
10977,1222069129,2015-03-27,1130000.0,4,3.25,3890,422096,1.5,0.0,3,9,3150,740.0,2001,0.0,98038,47.4125,-121.98200000000001,2180,229996,3,2015,0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,19
10978,1081800070,2014-11-18,425000.0,4,2.25,2660,11200,2.0,0.0,4,8,2660,0.0,1972,0.0,98059,47.4722,-122.131,2090,11120,11,2014,0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,48
10979,6414100732,2015-01-07,349000.0,2,1.0,1150,7552,1.0,0.0,3,7,1150,0.0,1951,0.0,98125,47.7215,-122.323,1150,7346,1,2015,0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,69
10980,513000445,2014-11-11,554950.0,4,1.75,1740,4816,1.0,0.0,5,7,870,870.0,1942,0.0,98116,47.5758,-122.382,1210,5074,11,2014,0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,78
10981,6888900060,2014-11-16,326000.0,6,3.0,2580,8064,1.5,0.0,3,7,1880,700.0,1913,0.0,98118,47.5549,-122.287,1510,6084,11,2014,0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,107
10982,7309100270,2014-06-26,580000.0,4,1.75,1720,6975,1.0,0.0,3,8,1420,300.0,1975,0.0,98052,47.6506,-122.12100000000001,2210,7875,6,2014,0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,45
10983,2162000260,2014-08-27,699000.0,3,2.5,2740,18455,2.0,0.0,4,10,1510,1230.0,1977,0.0,98040,47.5585,-122.215,2840,16438,8,2014,0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,43
10984,7732000045,2014-11-25,757000.0,3,2.75,2610,11290,1.0,0.0,3,7,1630,980.0,1985,0.0,98033,47.6632,-122.20100000000001,2570,9125,11,2014,0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,35
10985,3764800510,2014-07-23,335000.0,3,1.75,1400,7920,1.0,0.0,3,7,1400,0.0,1965,0.0,98034,47.7312,-122.20200000000001,1310,7876,7,2014,0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,55
10986,2481600030,2014-07-01,660000.0,3,2.0,2570,28500,1.0,0.0,3,9,1970,600.0,1983,0.0,98052,47.7318,-122.13799999999999,3070,32400,7,2014,0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,37
10987,5126310060,2015-04-17,540000.0,4,2.75,2830,7334,2.0,0.0,3,8,2830,0.0,2005,0.0,98059,47.4868,-122.141,2830,7378,4,2015,0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,15
10988,1310700390,2014-10-10,320000.0,5,2.25,2630,8625,2.0,0.0,3,8,2630,0.0,1966,0.0,98032,47.3619,-122.287,1880,8670,10,2014,0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,54
10989,6402710070,2015-04-21,280000.0,3,2.5,1580,7918,2.0,0.0,3,7,1580,0.0,1994,0.0,98055,47.4431,-122.19,1650,7916,4,2015,0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,26
10990,5702450260,2014-07-23,324000.0,3,2.0,1540,10931,1.0,0.0,3,7,1540,0.0,1989,0.0,98045,47.495,-121.77600000000001,1570,10485,7,2014,0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,31
10991,3243200310,2014-05-20,300000.0,3,1.0,2120,7735,1.0,0.0,4,7,1060,1060.0,1967,0.0,98059,47.4869,-122.12299999999999,1010,8570,5,2014,0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,53
10992,2131200885,2014-08-28,360000.0,3,1.75,1830,10000,2.0,0.0,4,7,1830,0.0,1913,1964.0,98019,47.74100000000001,-121.979,1480,10000,8,2014,1,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,107
10993,8651480550,2014-06-23,600000.0,3,2.5,2260,10153,2.0,0.0,3,10,2260,0.0,1987,0.0,98074,47.64100000000001,-122.068,2740,10153,6,2014,0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,33
10994,3024059036,2014-05-30,950000.0,4,1.75,2500,92347,1.0,0.0,4,8,1500,1000.0,1970,0.0,98040,47.5345,-122.21600000000001,3750,20267,5,2014,0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,50
10995,6382500079,2014-07-09,599950.0,3,3.25,1830,1804,3.0,0.0,3,8,1830,0.0,2014,0.0,98117,47.6945,-122.37700000000001,1830,1804,7,2014,0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,6
10996,4363700200,2015-03-25,190000.0,4,1.0,1190,7920,1.0,0.0,3,6,890,300.0,1951,0.0,98126,47.5305,-122.37100000000001,1140,7920,3,2015,0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,69
10997,3876310860,2015-03-30,350000.0,4,1.75,2310,9002,1.0,0.0,3,7,1780,530.0,1970,0.0,98034,47.731,-122.166,2090,8814,3,2015,0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,50
10998,2391602650,2015-04-10,522000.0,3,1.0,1230,4600,1.5,0.0,3,7,1230,0.0,1929,0.0,98116,47.5616,-122.39200000000001,1230,4600,4,2015,0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,91
10999,2597530070,2015-03-18,850000.0,3,2.5,2940,10809,2.0,0.0,3,10,2940,0.0,1992,0.0,98006,47.5418,-122.13600000000001,3090,10348,3,2015,0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,28
11000,1314300046,2014-06-30,308000.0,3,1.0,1010,8800,1.0,0.0,4,7,1010,0.0,1954,0.0,98118,47.5483,-122.27799999999999,1400,4095,6,2014,0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,66
11001,3693900885,2014-12-02,1020000.0,6,2.25,2550,5000,2.0,0.0,4,7,2550,0.0,1907,0.0,98117,47.6785,-122.396,1480,5000,12,2014,0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,113
11002,6046400465,2014-10-28,397500.0,3,1.0,1480,5100,1.5,0.0,3,7,1480,0.0,1938,1959.0,98103,47.6915,-122.348,1300,5100,10,2014,1,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,82
11003,4388000070,2015-01-27,186000.0,3,1.75,1460,7967,1.0,0.0,3,7,1040,420.0,1977,0.0,98023,47.3199,-122.374,1460,6835,1,2015,0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,43
11004,8854000370,2014-06-20,436500.0,5,3.0,3110,12429,1.0,0.0,3,8,1790,1320.0,1977,0.0,98011,47.7463,-122.213,3050,11902,6,2014,0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,43
11005,4459800075,2014-06-03,710000.0,3,2.0,2140,4923,1.0,0.0,4,8,1070,1070.0,1928,0.0,98103,47.6902,-122.339,1470,4923,6,2014,0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,92
11006,7153200160,2015-01-14,1380000.0,5,3.25,3450,6360,2.0,0.0,5,9,1860,1590.0,1905,0.0,98122,47.6133,-122.287,2310,5000,1,2015,0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,115
11007,7752400075,2015-04-28,450000.0,3,2.25,1960,10682,1.0,0.0,3,7,1960,0.0,1957,0.0,98008,47.6319,-122.124,1540,10682,4,2015,0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,63
11008,7604410030,2015-01-21,375000.0,4,2.75,1890,5240,1.0,0.0,3,7,980,910.0,1981,0.0,98106,47.5528,-122.35600000000001,1600,5240,1,2015,0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,39
11009,2144800311,2014-11-13,315000.0,2,1.0,2080,14659,1.0,0.0,3,7,1040,1040.0,1960,0.0,98178,47.4858,-122.23100000000001,1920,15208,11,2014,0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,60
11010,1705400550,2015-02-13,467500.0,3,1.0,1700,4165,1.5,0.0,3,7,1700,0.0,1918,0.0,98118,47.5569,-122.277,1400,4165,2,2015,0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,102
11011,9485700136,2015-02-27,330000.0,3,1.0,1140,7316,1.0,0.0,3,6,1140,0.0,1959,0.0,98106,47.527,-122.36200000000001,1140,7440,2,2015,0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,61
11012,1822039225,2014-07-25,665000.0,3,2.5,3136,54450,1.5,0.0,5,8,3136,0.0,1910,0.0,98070,47.3999,-122.47200000000001,2300,54450,7,2014,0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,110
11013,2625059301,2015-03-24,760000.0,4,3.25,2590,3889,3.0,0.0,3,9,2590,0.0,2013,0.0,98007,47.6259,-122.14200000000001,2590,4062,3,2015,0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,7
11014,7625702440,2014-12-30,469000.0,3,1.75,1480,800,2.0,0.0,3,8,1000,480.0,2014,0.0,98136,47.5493,-122.387,1480,1143,12,2014,0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,6
11015,9126100487,2014-08-13,408000.0,3,3.0,1500,1473,2.0,0.0,3,8,1120,380.0,2000,0.0,98122,47.6063,-122.305,1720,1976,8,2014,0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,20
11016,7922900030,2014-10-03,851000.0,3,2.75,2660,10350,1.0,0.0,4,8,1330,1330.0,1971,0.0,98008,47.5868,-122.116,2820,10043,10,2014,0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,49
11017,8682292180,2014-07-25,410000.0,2,2.0,1350,3926,1.0,0.0,3,8,1350,0.0,2007,0.0,98053,47.7192,-122.024,1440,3926,7,2014,0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,13
11018,6730700260,2015-03-13,235000.0,2,1.0,860,10500,1.0,0.0,3,6,860,0.0,1943,0.0,98024,47.5662,-121.88600000000001,950,10500,3,2015,0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,77
11019,7225000045,2014-08-28,207100.0,2,1.0,1000,4500,1.0,0.0,3,6,1000,0.0,1916,0.0,98055,47.4896,-122.204,980,4837,8,2014,0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,104
11020,4140500055,2014-06-26,560000.0,4,2.5,2480,16360,1.0,0.0,5,7,1510,970.0,1959,0.0,98028,47.7638,-122.265,1770,15205,6,2014,0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,61
11021,2592210370,2014-10-31,903000.0,3,2.75,3860,12786,2.0,0.0,4,10,3860,0.0,1984,0.0,98006,47.549,-122.141,2820,14636,10,2014,0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,36
11022,1337800830,2015-01-07,998500.0,3,1.75,2140,4800,2.0,0.0,3,8,1690,450.0,1905,0.0,98112,47.6311,-122.31200000000001,2440,4800,1,2015,0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,115
11023,1951500055,2014-07-30,268500.0,4,1.75,1820,13600,1.5,0.0,3,7,1120,700.0,1959,0.0,98032,47.3743,-122.295,1810,11970,7,2014,0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,61
11024,1136100045,2014-10-15,494950.0,2,1.75,2220,33000,1.0,0.0,4,8,2220,0.0,1970,0.0,98072,47.7403,-122.12899999999999,2220,33000,10,2014,0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,50
11025,3860400060,2014-08-01,1130000.0,4,2.5,2660,11200,2.0,0.0,3,9,2660,0.0,1999,0.0,98004,47.5894,-122.197,3290,11275,8,2014,0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,21
11026,1657000070,2014-11-18,250000.0,3,2.0,1470,12096,1.0,0.0,4,6,1470,0.0,1942,0.0,98030,47.3734,-122.193,1470,10966,11,2014,0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,78
11027,1423069129,2015-03-20,449000.0,4,1.75,2350,54450,1.0,0.0,4,7,1250,1100.0,1971,0.0,98027,47.4816,-122.005,2180,50529,3,2015,0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,49
11028,1118001631,2015-01-12,1230000.0,3,2.25,2980,7700,1.0,0.0,3,9,2530,450.0,1964,0.0,98112,47.6336,-122.29,3020,8234,1,2015,0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,56
11029,7399200240,2015-03-17,325000.0,4,2.0,1870,7700,1.0,0.0,3,8,1870,0.0,1966,0.0,98055,47.4619,-122.196,2270,8580,3,2015,0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,54
11030,4037000160,2014-06-15,506000.0,5,3.0,2430,8000,1.0,0.0,4,7,1370,1060.0,1957,0.0,98008,47.603,-122.12,1770,8000,6,2014,0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,63
